id,marca,modelo,versao,ano_modelo,km,preco_antigo,novo_preco,parcela,cidade,estado,link,data_extracao
113,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,51547.0,0.0,60900,902.0,Osasco,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1101010,2026-03-27 18:02:57
114,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,53164.0,0.0,60900,902.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1145825,2026-03-27 18:02:57
115,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,51396.0,0.0,60900,902.0,Natal,RN,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1145821,2026-03-27 18:02:57
116,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43141.0,0.0,61000,903.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1128396,2026-03-27 18:02:57
117,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,46085.0,0.0,61000,903.0,Goiânia Mutirão,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1191324,2026-03-27 18:02:57
118,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,49964.0,0.0,61000,903.0,Londrina,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1236114,2026-03-27 18:02:57
119,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,48824.0,0.0,61000,903.0,Betim,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1124927,2026-03-27 18:02:57
120,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,46201.0,0.0,61000,903.0,São Paulo Radial Leste,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1129045,2026-03-27 18:02:57
121,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,44992.0,0.0,61000,903.0,Maringá,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1120503,2026-03-27 18:02:57
122,Fiat,Mobi,Trekking 1.0 Flex 5p.,2024/2024,73124.0,0.0,61000,903.0,Limeira,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1092972,2026-03-27 18:02:57
123,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,49372.0,0.0,61000,903.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1125132,2026-03-27 18:02:57
124,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,41047.0,0.0,61000,903.0,Auto Shopping Passeio das Águas,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1191379,2026-03-27 18:02:57
125,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,46896.0,0.0,61000,903.0,Auto Shopping Passeio das Águas,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1127053,2026-03-27 18:02:57
126,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,45416.0,0.0,61000,903.0,Jundiaí,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1135663,2026-03-27 18:02:57
127,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2023/2024,50449.0,0.0,61000,903.0,Santos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/967771,2026-03-27 18:02:57
128,Renault,Kwid,Zen 1.0 Flex 12v 5p Mec.,2024/2025,9819.0,0.0,61100,905.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1198555,2026-03-27 18:02:57
129,Renault,Kwid,Zen 1.0 Flex 12v 5p Mec.,2024/2025,14298.0,0.0,61100,905.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1164308,2026-03-27 18:02:57
130,Volkswagen,Gol,1.6 Msi Flex 8v 5p,2021/2022,37194.0,0.0,61100,905.0,Guarulhos Timoteo Penteado,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Gol/753637,2026-03-27 18:02:57
131,Renault,Kwid,Zen 1.0 Flex 12v 5p Mec.,2024/2025,4659.0,0.0,61200,906.0,Recife Imbiribeira,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1233156,2026-03-27 18:02:57
132,Renault,Kwid,Zen 1.0 Flex 12v 5p Mec.,2025/2025,4530.0,0.0,61200,906.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1246849,2026-03-27 18:02:57
133,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2022/2023,72316.0,0.0,61200,906.0,Auto Shopping São Gonçalo,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/917996,2026-03-27 18:02:57
134,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2023/2023,109310.0,0.0,61200,906.0,Rio de Janeiro Campo Grande,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/959503,2026-03-27 18:02:57
135,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2023/2024,37492.0,0.0,61300,908.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/973048,2026-03-27 18:02:57
136,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,56640.0,0.0,61300,908.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1124859,2026-03-27 18:02:57
137,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52518.0,0.0,61300,908.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137851,2026-03-27 18:02:57
138,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,57175.0,0.0,61300,908.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1131949,2026-03-27 18:02:57
139,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,53440.0,0.0,61300,908.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1195764,2026-03-27 18:02:57
140,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,42254.0,0.0,61300,908.0,Recife Espinheiro,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1145915,2026-03-27 18:02:57
141,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,56252.0,0.0,61300,908.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137803,2026-03-27 18:02:57
142,Volkswagen,Gol,1.6 Msi Flex 8v 5p,2021/2022,60383.0,0.0,61500,911.0,São Paulo Itaim Paulista,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Gol/765008,2026-03-27 18:02:57
143,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52513.0,0.0,61500,911.0,Vitória,ES,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187395,2026-03-27 18:02:57
144,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,70351.0,0.0,61500,911.0,Taguatinga,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1123175,2026-03-27 18:02:57
145,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,70201.0,0.0,61500,911.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132183,2026-03-27 18:02:57
146,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,61091.0,0.0,61500,911.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1125288,2026-03-27 18:02:57
147,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,64469.0,0.0,61500,911.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1191400,2026-03-27 18:02:57
148,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,64207.0,0.0,61500,911.0,Auto Shopping Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1131953,2026-03-27 18:02:57
149,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,50825.0,0.0,61500,911.0,Americana,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1145552,2026-03-27 18:02:57
150,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,62382.0,0.0,61500,911.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137647,2026-03-27 18:02:57
151,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52530.0,0.0,61600,912.0,Taguatinga,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1112226,2026-03-27 18:02:57
152,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,51935.0,0.0,61600,912.0,Várzea Grande,MT,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1124997,2026-03-27 18:02:57
153,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43685.0,0.0,61700,914.0,Goiânia Mutirão,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137269,2026-03-27 18:02:57
154,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,46952.0,0.0,61700,914.0,Porto Alegre Sarandi,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137299,2026-03-27 18:02:57
155,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,49224.0,0.0,61700,914.0,Goiânia Mutirão,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1120546,2026-03-27 18:02:57
156,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,47726.0,0.0,61700,914.0,Campinas Shopping Dom Pedro,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137154,2026-03-27 18:02:57
157,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,42019.0,0.0,61700,914.0,São Leopoldo,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1129953,2026-03-27 18:02:57
158,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2023/2024,12317.0,0.0,61700,914.0,São Paulo Itaim Paulista,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1064685,2026-03-27 18:02:57
159,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,42807.0,0.0,61700,914.0,Rio de Janeiro Recreio dos Bandeirantes,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187251,2026-03-27 18:02:57
160,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43290.0,0.0,61700,914.0,Curitiba Mario Tourinho,PR,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1127074,2026-03-27 18:02:57
161,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,41929.0,0.0,61700,914.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1169578,2026-03-27 18:02:57
162,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,45552.0,0.0,61700,914.0,Rio de Janeiro Campo Grande,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1176967,2026-03-27 18:02:57
163,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43591.0,0.0,61700,914.0,São Paulo São Miguel,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1119753,2026-03-27 18:02:57
164,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43845.0,0.0,61700,914.0,Nova Iguaçu,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187611,2026-03-27 18:02:57
165,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2023/2024,14927.0,0.0,61700,914.0,Suzano,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/982033,2026-03-27 18:02:57
166,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,47250.0,0.0,61700,914.0,Rio de Janeiro Intendente Magalhães,RJ,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1119697,2026-03-27 18:02:57
167,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,44382.0,0.0,61700,914.0,Santos,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187439,2026-03-27 18:02:57
168,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,40922.0,0.0,61700,914.0,Campinas Orosimbo,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1119819,2026-03-27 18:02:57
169,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,42065.0,0.0,61700,914.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1131806,2026-03-27 18:02:57
170,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43065.0,0.0,61700,914.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1131799,2026-03-27 18:02:57
171,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,45577.0,0.0,61700,914.0,Goiânia Mutirão,GO,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1191523,2026-03-27 18:02:57
172,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,44986.0,0.0,61900,916.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1145742,2026-03-27 18:02:57
173,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,48069.0,0.0,61900,916.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1142237,2026-03-27 18:02:57
174,Chevrolet,Spin,Ls 1.8 8v Econo.flex 5p Mec.,2021/2022,66961.0,0.0,61900,916.0,São Paulo Aricanduva,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Minivan/Chevrolet/Spin/778131,2026-03-27 18:02:57
175,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,49058.0,0.0,61900,916.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1146056,2026-03-27 18:02:57
176,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,30999.0,0.0,62000,918.0,Guarulhos Timoteo Penteado,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1112330,2026-03-27 18:02:57
177,Peugeot,208,Like 1.0 Flex 6v 5p Mec.,2022/2023,18263.0,0.0,62000,918.0,Lauro de Freitas,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Peugeot/208/909183,2026-03-27 18:02:57
178,Fiat,Mobi,Trekking 1.0 Flex 5p.,2024/2024,71546.0,0.0,62100,919.0,Cuiabá,MT,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1092733,2026-03-27 18:02:57
179,Citroen,C3,Live Pack 1.0 Flex 6v 5p Mec.,2023/2023,72618.0,0.0,62200,921.0,Joinville,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Citroen/C3/936016,2026-03-27 18:02:57
180,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,53269.0,0.0,62200,921.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1125420,2026-03-27 18:02:57
181,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,58703.0,0.0,62200,921.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1135774,2026-03-27 18:02:57
182,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,57273.0,0.0,62200,921.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1120514,2026-03-27 18:02:57
183,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,48866.0,0.0,62200,921.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1138004,2026-03-27 18:02:57
184,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,40708.0,0.0,62200,921.0,Contagem Babita Camargo,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1135687,2026-03-27 18:02:57
185,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43567.0,0.0,62200,921.0,Betim,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187187,2026-03-27 18:02:57
186,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,41139.0,0.0,62200,921.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187139,2026-03-27 18:02:57
187,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,58665.0,0.0,62200,921.0,Brasília SIA,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1127007,2026-03-27 18:02:57
188,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,51839.0,0.0,62200,921.0,Blumenau,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1131782,2026-03-27 18:02:57
189,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,47860.0,0.0,62200,921.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1186460,2026-03-27 18:02:57
190,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52591.0,0.0,62200,921.0,Auto Shopping Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1135726,2026-03-27 18:02:57
191,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,55848.0,0.0,62200,921.0,Recife Espinheiro,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132066,2026-03-27 18:02:57
192,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52673.0,0.0,62200,921.0,Recife Espinheiro,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132503,2026-03-27 18:02:57
193,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52288.0,0.0,62200,921.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1125206,2026-03-27 18:02:57
194,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,45083.0,0.0,62200,921.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187826,2026-03-27 18:02:57
195,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,42243.0,0.0,62200,921.0,Belo Horizonte Antonio Carlos,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132108,2026-03-27 18:02:57
196,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,45325.0,0.0,62200,921.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132512,2026-03-27 18:02:57
197,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,57263.0,0.0,62200,921.0,Brasília SIA,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137245,2026-03-27 18:02:57
198,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,51460.0,0.0,62200,921.0,Brasília SIA,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1191502,2026-03-27 18:02:57
199,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52206.0,0.0,62200,921.0,Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132545,2026-03-27 18:02:57
200,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,41757.0,0.0,62200,921.0,Belo Horizonte Raja,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132338,2026-03-27 18:02:57
201,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,57221.0,0.0,62200,921.0,São José,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1131839,2026-03-27 18:02:57
202,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,52000.0,0.0,62200,921.0,Natal,RN,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1135814,2026-03-27 18:02:57
203,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,43074.0,0.0,62300,922.0,Salvador Paralela,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132045,2026-03-27 18:02:57
204,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,47912.0,0.0,62300,922.0,Feira de Santana,BA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1187375,2026-03-27 18:02:57
205,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,41900.0,0.0,62400,924.0,Taubaté,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1155196,2026-03-27 18:02:57
206,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,46964.0,0.0,62400,924.0,Brasília SIA,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1146110,2026-03-27 18:02:57
207,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,40489.0,0.0,62400,924.0,Americana,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1146044,2026-03-27 18:02:57
208,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,49098.0,0.0,62500,925.0,Taguatinga,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1124877,2026-03-27 18:02:57
209,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,46389.0,0.0,62500,925.0,Taguatinga,DF,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1186372,2026-03-27 18:02:57
210,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,44801.0,0.0,62500,925.0,Auto Shopping Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1124843,2026-03-27 18:02:57
211,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,38750.0,0.0,62600,927.0,São Paulo Itaim Paulista,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1129015,2026-03-27 18:02:57
212,Renault,Kwid,Intense 1.0 Flex 12v 5p Mec.,2024/2025,39144.0,0.0,62600,927.0,Belém Senador,PA,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Renault/Kwid/1165035,2026-03-27 18:02:57
213,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,32453.0,0.0,62600,927.0,Guarulhos Timoteo Penteado,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1179268,2026-03-27 18:02:57
214,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,69710.0,0.0,62800,930.0,Canoas,RS,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1236202,2026-03-27 18:02:57
215,Volkswagen,Gol,1.0 Flex 12v 5p,2022/2023,1.0,0.0,62900,931.0,Juiz de Fora,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Volkswagen/Gol/876716,2026-03-27 18:02:57
216,Hyundai,Hb20,Vision 1.0 Flex 12v Mec.,2022/2022,59311.0,0.0,63000,933.0,São Bernardo Pereira Barreto,SP,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Hyundai/Hb20/837842,2026-03-27 18:02:57
217,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,29024.0,0.0,63100,934.0,Belo Horizonte Carlos Luz,MG,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1112454,2026-03-27 18:02:57
218,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,47629.0,0.0,63100,934.0,Fortaleza Av. Santos Dumont,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1135834,2026-03-27 18:02:57
219,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,49604.0,0.0,63100,934.0,Itajaí,SC,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1136926,2026-03-27 18:02:57
220,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,40064.0,0.0,63100,934.0,Auto Shopping Fortaleza,CE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1186296,2026-03-27 18:02:57
221,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,42407.0,0.0,63100,934.0,Natal,RN,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132428,2026-03-27 18:02:57
222,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,46948.0,0.0,63100,934.0,João Pessoa Brisamar,PB,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1132245,2026-03-27 18:02:57
223,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,41109.0,0.0,63100,934.0,Recife Espinheiro,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1137257,2026-03-27 18:02:57
224,Fiat,Mobi,Like 1.0 Fire Flex 5p.,2024/2025,42963.0,0.0,63100,934.0,Recife Espinheiro,PE,https://www.seminovosmovida.com.br/veiculo/detalhe/Hatch/Fiat/Mobi/1120559,2026-03-27 18:02:57
